raceId,driverRef,driver_overall_avg,driver_track_avg,driver_street_avg,driver_high_deg_avg
145,coulthard,4.571428571428571,2.0,4.7368421052631575,4.214285714285714
145,heidfeld,14.05,16.0,14.444444444444445,14.846153846153847
145,panis,10.0,10.0,10.0,10.666666666666666
145,raikkonen,15.0,15.0,15.0,13.333333333333334
145,hakkinen,6.238095238095238,1.0,5.7894736842105265,6.571428571428571
145,alesi,14.714285714285714,20.0,14.842105263157896,14.785714285714286
145,burti,11.6,11.6,11.6,11.75
145,verstappen,14.333333333333334,18.0,13.842105263157896,14.857142857142858
145,alonso,16.5,16.5,16.5,14.666666666666666
145,fisichella,11.428571428571429,9.0,11.263157894736842,12.142857142857142
145,button,11.333333333333334,17.0,11.0,9.285714285714286
145,marques,14.0,14.0,14.0,14.333333333333334
145,barrichello,6.476190476190476,3.0,6.894736842105263,7.357142857142857
145,irvine,12.3,11.0,12.555555555555555,12.692307692307692
145,ralf_schumacher,9.571428571428571,4.0,9.526315789473685,9.428571428571429
145,bernoldi,17.25,17.25,17.25,19.666666666666668
145,rosa,16.0,21.0,15.933333333333334,14.818181818181818
145,frentzen,12.0,6.0,12.736842105263158,11.642857142857142
146,coulthard,4.590909090909091,2.0,4.75,4.266666666666667
146,michael_schumacher,5.181818181818182,20.0,4.85,4.2
146,barrichello,6.954545454545454,3.0,7.4,8.0
146,raikkonen,13.6,13.6,13.6,12.0
146,panis,9.4,9.4,9.4,9.75
146,verstappen,14.227272727272727,18.0,13.75,14.666666666666666
146,irvine,12.571428571428571,12.842105263157896,12.842105263157896,13.071428571428571
146,villeneuve,10.181818181818182,4.0,10.8,10.533333333333333
146,heidfeld,13.666666666666666,15.0,14.0,14.214285714285714
146,alesi,14.5,16.0,14.6,14.466666666666667
146,burti,11.5,11.0,11.5,11.6
146,button,11.5,5.0,11.2,9.666666666666666
146,rosa,16.27777777777778,17.0,16.25,15.333333333333334
146,montoya,13.2,13.2,13.2,13.0
146,alonso,15.8,15.8,15.8,14.25
146,marques,14.4,14.4,14.4,14.75
146,bernoldi,17.8,17.8,17.8,19.75
146,trulli,11.954545454545455,21.0,11.75,11.666666666666666
146,ralf_schumacher,10.0,14.0,10.0,10.066666666666666
146,fisichella,11.545454545454545,22.0,11.4,12.266666666666667
146,hakkinen,6.363636363636363,1.0,5.95,6.733333333333333
146,frentzen,12.454545454545455,19.0,13.2,12.333333333333334
147,michael_schumacher,5.043478260869565,12.0,4.714285714285714,7.285714285714286
147,barrichello,6.782608695652174,2.0,7.190476190476191,4.714285714285714
147,irvine,12.318181818181818,4.0,12.55,11.571428571428571
147,villeneuve,10.08695652173913,7.0,10.666666666666666,9.428571428571429
147,coulthard,4.434782608695652,1.0,4.571428571428571,5.285714285714286
147,alesi,14.304347826086957,17.0,14.380952380952381,14.571428571428571
147,button,11.521739130434783,21.0,11.238095238095237,15.428571428571429
147,verstappen,13.869565217391305,11.0,13.380952380952381,13.285714285714286
147,bernoldi,17.666666666666668,17.666666666666668,17.666666666666668,10.0
147,raikkonen,12.0,12.0,12.0,20.0
147,ralf_schumacher,10.391304347826088,14.0,10.428571428571429,9.857142857142858
147,marques,14.666666666666666,14.666666666666666,14.666666666666666,13.0
147,alonso,15.666666666666666,15.666666666666666,15.666666666666666,22.0
147,frentzen,12.869565217391305,10.0,13.619047619047619,12.714285714285714
147,fisichella,11.91304347826087,3.0,11.80952380952381,10.0
147,trulli,12.217391304347826,15.0,12.047619047619047,12.571428571428571
147,burti,11.428571428571429,11.428571428571429,11.428571428571429,11.0
147,rosa,16.105263157894736,22.0,16.058823529411764,18.166666666666668
147,hakkinen,7.0,6.0,6.666666666666667,5.571428571428571
147,panis,8.666666666666666,8.666666666666666,8.666666666666666,8.0
147,montoya,13.333333333333334,13.333333333333334,13.333333333333334,14.0
147,heidfeld,13.454545454545455,8.0,13.75,12.571428571428571
148,ralf_schumacher,10.416666666666666,14.0,10.454545454545455,10.0
148,michael_schumacher,4.875,1.0,4.545454545454546,6.5
148,hakkinen,7.5,4.0,7.2272727272727275,7.25
148,raikkonen,11.714285714285714,11.714285714285714,11.714285714285714,15.0
148,alesi,13.958333333333334,19.0,14.0,13.5
148,rosa,16.2,17.0,16.166666666666668,18.142857142857142
148,zonta,11.764705882352942,8.0,11.466666666666667,11.166666666666666
148,burti,12.125,12.125,12.125,14.0
148,marques,14.285714285714286,14.285714285714286,14.285714285714286,12.5
148,verstappen,13.625,5.0,13.136363636363637,12.625
148,trulli,12.375,6.0,12.227272727272727,13.0
148,coulthard,4.458333333333333,7.0,4.590909090909091,5.25
148,panis,10.285714285714286,10.285714285714286,10.285714285714286,14.0
148,villeneuve,9.833333333333334,15.0,10.363636363636363,8.75
148,bernoldi,16.428571428571427,16.428571428571427,16.428571428571427,9.5
148,montoya,14.428571428571429,14.428571428571429,14.428571428571429,17.5
148,barrichello,6.583333333333333,2.0,6.954545454545454,4.375
148,button,11.333333333333334,11.0,11.045454545454545,14.375
148,alonso,15.285714285714286,15.285714285714286,15.285714285714286,17.5
148,heidfeld,13.826086956521738,20.0,14.142857142857142,13.75
148,irvine,11.91304347826087,13.0,12.095238095238095,10.5
148,fisichella,12.041666666666666,3.0,11.954545454545455,10.625
149,michael_schumacher,4.76,1.0,4.434782608695652,4.0625
149,montoya,14.625,14.625,14.625,13.2
149,coulthard,4.76,3.0,4.913043478260869,4.0625
149,ralf_schumacher,10.04,18.0,10.043478260869565,10.625
149,barrichello,7.0,4.0,7.391304347826087,7.6875
149,hakkinen,7.32,2.0,7.043478260869565,7.625
149,irvine,12.291666666666666,16.0,12.5,12.666666666666666
149,rosa,15.714285714285714,6.0,15.631578947368421,15.153846153846153
149,villeneuve,10.0,15.0,10.521739130434783,10.375
149,raikkonen,10.75,10.75,10.75,10.4
149,fisichella,12.44,5.0,12.391304347826088,12.75
149,burti,11.666666666666666,11.666666666666666,11.666666666666666,11.5
149,button,11.6,10.0,11.347826086956522,9.8125
149,alonso,15.75,15.75,15.75,14.4
149,alesi,13.6,9.0,13.608695652173912,14.1875
149,verstappen,13.48,17.0,13.0,14.125
149,heidfeld,14.083333333333334,14.409090909090908,14.409090909090908,13.866666666666667
149,frentzen,12.916666666666666,20.0,13.636363636363637,12.9375
149,trulli,12.32,21.0,12.173913043478262,12.0625
149,bernoldi,16.25,16.25,16.25,19.2
149,panis,10.625,10.625,10.625,8.8
149,marques,13.625,13.625,13.625,15.0
150,michael_schumacher,4.615384615384615,16.0,10.5,6.0
150,ralf_schumacher,9.807692307692308,5.0,10.5,9.0
150,barrichello,6.923076923076923,3.0,10.5,5.777777777777778
150,coulthard,4.6923076923076925,1.0,10.5,6.0
150,trulli,12.576923076923077,6.0,10.5,12.777777777777779
150,heidfeld,14.2,12.0,10.5,14.444444444444445
150,raikkonen,10.666666666666666,10.666666666666666,10.5,11.333333333333334
150,frentzen,13.12,7.0,10.5,12.875
150,panis,11.777777777777779,11.777777777777779,10.5,13.666666666666666
150,burti,11.7,11.7,10.5,12.0
150,fisichella,12.384615384615385,9.0,10.5,11.88888888888889
150,alesi,13.653846153846153,14.0,10.5,12.555555555555555
150,verstappen,13.576923076923077,20.0,10.5,12.333333333333334
150,rosa,15.363636363636363,17.0,10.5,16.625
150,marques,14.555555555555555,14.555555555555555,10.5,11.333333333333334
150,button,11.653846153846153,8.0,10.5,14.777777777777779
150,alonso,15.555555555555555,15.555555555555555,10.5,18.0
150,irvine,12.08,13.0,10.5,11.666666666666666
150,montoya,13.222222222222221,13.222222222222221,10.5,17.0
150,bernoldi,16.666666666666668,16.666666666666668,10.5,11.333333333333334
150,villeneuve,9.961538461538462,4.0,10.5,9.333333333333334
150,hakkinen,7.269230769230769,2.0,10.5,6.777777777777778
151,hakkinen,7.814814814814815,2.0,7.0,7.529411764705882
151,michael_schumacher,4.481481481481482,3.0,4.291666666666667,3.8823529411764706
151,barrichello,6.777777777777778,20.0,7.291666666666667,7.529411764705882
151,montoya,13.8,13.222222222222221,13.222222222222221,11.333333333333334
151,raikkonen,10.3,10.666666666666666,10.666666666666666,10.333333333333334
151,heidfeld,13.884615384615385,18.0,14.521739130434783,14.0625
151,frentzen,12.923076923076923,17.0,13.826086956521738,13.235294117647058
151,villeneuve,10.37037037037037,16.0,10.458333333333334,10.294117647058824
151,irvine,12.307692307692308,13.0,12.26086956521739,12.3125
151,verstappen,13.555555555555555,22.0,13.125,14.235294117647058
151,alesi,13.592592592592593,10.0,13.666666666666666,14.235294117647058
151,rosa,15.304347826086957,21.0,15.25,14.642857142857142
151,fisichella,12.333333333333334,7.0,12.333333333333334,12.647058823529411
151,bernoldi,17.0,16.666666666666668,16.666666666666668,19.333333333333332
151,button,11.814814814814815,5.0,11.416666666666666,10.0
151,alonso,15.7,15.555555555555555,15.555555555555555,14.333333333333334
151,ralf_schumacher,9.518518518518519,4.0,9.791666666666666,10.235294117647058
151,burti,11.545454545454545,11.7,11.7,11.571428571428571
151,coulthard,4.666666666666667,1.0,4.833333333333333,4.0
151,trulli,12.296296296296296,6.0,12.458333333333334,12.470588235294118
151,panis,11.5,11.777777777777779,11.777777777777779,10.833333333333334
151,marques,14.6,14.555555555555555,14.555555555555555,16.166666666666668
152,ralf_schumacher,9.785714285714286,7.0,10.08,10.61111111111111
152,barrichello,6.642857142857143,1.0,7.12,7.277777777777778
152,villeneuve,10.285714285714286,8.0,10.36,10.166666666666666
152,fisichella,12.357142857142858,22.0,12.36,12.666666666666666
152,button,11.928571428571429,4.0,11.56,10.277777777777779
152,alesi,13.5,19.0,13.56,14.055555555555555
152,panis,12.363636363636363,12.7,12.7,12.285714285714286
152,bernoldi,16.727272727272727,16.4,16.4,18.571428571428573
152,verstappen,13.428571428571429,14.0,13.0,14.0
152,alonso,15.727272727272727,15.6,15.6,14.571428571428571
152,trulli,12.571428571428571,9.0,12.76,12.88888888888889
152,coulthard,5.178571428571429,3.0,5.4,4.833333333333333
152,marques,15.272727272727273,15.3,15.3,17.0
152,montoya,12.909090909090908,12.3,12.3,10.285714285714286
152,michael_schumacher,4.392857142857143,21.0,4.2,3.7777777777777777
152,burti,12.083333333333334,12.272727272727273,12.272727272727273,12.375
152,raikkonen,9.818181818181818,10.1,10.1,9.571428571428571
152,irvine,12.185185185185185,10.0,12.125,12.117647058823529
152,hakkinen,7.571428571428571,2.0,6.76,7.166666666666667
152,zonta,11.5,15.0,11.1875,12.090909090909092
152,heidfeld,13.592592592592593,12.0,14.166666666666666,13.588235294117647
152,rosa,15.166666666666666,6.0,15.095238095238095,14.466666666666667
153,michael_schumacher,4.758620689655173,2.0,4.615384615384615,4.368421052631579
153,barrichello,6.482758620689655,4.0,6.923076923076923,7.0
153,coulthard,5.413793103448276,3.0,5.653846153846154,5.2105263157894735
153,ralf_schumacher,9.482758620689655,5.0,9.73076923076923,10.105263157894736
153,hakkinen,7.9655172413793105,1.0,7.230769230769231,7.7894736842105265
153,heidfeld,13.857142857142858,21.0,14.44,14.0
153,raikkonen,10.416666666666666,10.727272727272727,10.727272727272727,10.5
153,montoya,13.0,12.454545454545455,12.454545454545455,10.75
153,villeneuve,10.03448275862069,12.0,10.076923076923077,9.789473684210526
153,alesi,13.241379310344827,22.0,13.26923076923077,13.631578947368421
153,rosa,15.44,16.0,15.409090909090908,14.9375
153,verstappen,13.275862068965518,13.0,12.846153846153847,13.736842105263158
153,fisichella,12.068965517241379,20.0,12.038461538461538,12.210526315789474
153,frentzen,12.703703703703704,6.0,13.541666666666666,12.88888888888889
153,marques,15.083333333333334,15.090909090909092,15.090909090909092,16.5
153,panis,11.916666666666666,12.181818181818182,12.181818181818182,11.625
153,trulli,12.517241379310345,7.0,12.692307692307692,12.789473684210526
153,alonso,15.25,15.090909090909092,15.090909090909092,14.0
153,button,11.689655172413794,9.0,11.307692307692308,10.0
153,bernoldi,16.0,15.636363636363637,15.636363636363637,17.25
153,burti,12.384615384615385,12.583333333333334,12.583333333333334,12.777777777777779
153,irvine,12.392857142857142,8.0,12.36,12.444444444444445
154,michael_schumacher,4.633333333333334,2.0,4.481481481481482,4.2
154,coulthard,5.333333333333333,4.0,5.555555555555555,5.1
154,fisichella,12.1,21.0,12.074074074074074,12.25
154,hakkinen,7.866666666666666,1.0,7.148148148148148,7.65
154,barrichello,6.333333333333333,18.0,6.7407407407407405,6.75
154,alesi,13.133333333333333,19.0,13.148148148148149,13.45
154,ralf_schumacher,9.3,3.0,9.518518518518519,9.8
154,villeneuve,10.0,7.0,10.037037037037036,9.75
154,frentzen,12.75,6.0,13.56,12.947368421052632
154,verstappen,13.233333333333333,15.0,12.814814814814815,13.65
154,panis,12.23076923076923,12.5,12.5,12.11111111111111
154,bernoldi,16.307692307692307,16.0,16.0,17.555555555555557
154,marques,15.076923076923077,15.083333333333334,15.083333333333334,16.333333333333332
154,trulli,12.666666666666666,22.0,12.851851851851851,13.0
154,button,11.933333333333334,5.0,11.592592592592593,10.45
154,montoya,12.615384615384615,12.083333333333334,12.083333333333334,10.444444444444445
154,rosa,15.26923076923077,16.0,15.217391304347826,14.705882352941176
154,heidfeld,13.586206896551724,20.0,14.115384615384615,13.578947368421053
154,raikkonen,10.153846153846153,10.416666666666666,10.416666666666666,10.11111111111111
154,irvine,12.724137931034482,10.0,12.73076923076923,12.947368421052632
154,burti,13.0,13.23076923076923,13.23076923076923,13.6
154,alonso,15.461538461538462,15.333333333333334,15.333333333333334,14.444444444444445
155,montoya,12.857142857142858,12.384615384615385,12.384615384615385,17.5
155,barrichello,6.290322580645161,17.0,6.678571428571429,5.5
155,ralf_schumacher,9.225806451612904,3.0,9.428571428571429,8.3
155,michael_schumacher,4.516129032258065,1.0,4.357142857142857,5.5
155,rosa,15.333333333333334,21.0,15.291666666666666,16.333333333333332
155,villeneuve,9.935483870967742,14.0,9.964285714285714,10.5
155,raikkonen,10.785714285714286,11.076923076923077,11.076923076923077,10.25
155,alesi,12.903225806451612,12.0,12.892857142857142,12.5
155,panis,12.142857142857142,12.384615384615385,12.384615384615385,12.5
155,fisichella,11.806451612903226,11.0,11.75,11.8
155,heidfeld,13.733333333333333,13.0,14.25925925925926,13.6
155,enge,10.5,10.5,10.5,10.5
155,alonso,15.928571428571429,15.846153846153847,15.846153846153847,17.75
155,bernoldi,16.0,15.692307692307692,15.692307692307692,13.5
155,yoong,10.5,10.5,10.5,10.5
155,frentzen,12.620689655172415,20.0,13.384615384615385,12.333333333333334
155,verstappen,13.129032258064516,4.0,12.714285714285714,12.4
155,hakkinen,7.741935483870968,2.0,7.035714285714286,8.3
155,irvine,12.966666666666667,22.0,13.0,12.3
155,coulthard,5.225806451612903,18.0,5.428571428571429,5.8
155,button,12.03225806451613,15.0,11.714285714285714,14.9
155,trulli,12.709677419354838,19.0,12.892857142857142,12.0
156,hakkinen,8.0625,19.0,10.5,9.181818181818182
156,michael_schumacher,4.5,1.0,10.5,5.363636363636363
156,coulthard,5.6875,5.0,10.5,7.090909090909091
156,trulli,13.0,22.0,10.5,12.909090909090908
156,irvine,13.161290322580646,7.0,10.5,12.909090909090908
156,heidfeld,13.64516129032258,9.0,10.5,13.363636363636363
156,alesi,12.75,13.0,10.5,12.090909090909092
156,fisichella,11.75,17.0,10.5,11.636363636363637
156,button,12.3125,21.0,10.5,15.454545454545455
156,frentzen,12.733333333333333,3.0,10.5,12.7
156,panis,11.933333333333334,11.933333333333334,10.5,11.8
156,rosa,14.964285714285714,16.0,10.5,15.2
156,bernoldi,15.866666666666667,15.866666666666667,10.5,13.6
156,enge,12.0,12.0,10.5,12.0
156,barrichello,6.15625,2.0,10.5,5.181818181818182
156,villeneuve,9.8125,4.0,10.5,10.090909090909092
156,verstappen,13.25,18.0,10.5,12.818181818181818
156,montoya,12.066666666666666,12.066666666666666,10.5,14.2
156,yoong,15.0,15.0,10.5,15.0
156,ralf_schumacher,9.03125,15.0,10.5,7.818181818181818
156,alonso,15.733333333333333,15.733333333333333,10.5,16.8
156,raikkonen,10.533333333333333,10.533333333333333,10.5,9.6
157,michael_schumacher,4.424242424242424,1.0,4.344827586206897,4.0476190476190474
157,montoya,12.4375,11.571428571428571,11.571428571428571,11.0
157,coulthard,5.606060606060606,3.0,5.931034482758621,4.9523809523809526
157,hakkinen,7.848484848484849,2.0,7.413793103448276,7.476190476190476
157,barrichello,6.424242424242424,4.0,6.517241379310345,6.666666666666667
157,ralf_schumacher,9.363636363636363,17.0,9.206896551724139,9.666666666666666
157,button,12.212121212121213,5.0,12.03448275862069,10.666666666666666
157,trulli,12.727272727272727,13.0,13.206896551724139,13.047619047619047
157,heidfeld,13.40625,18.0,14.142857142857142,13.8
157,villeneuve,10.0,6.0,9.827586206896552,9.666666666666666
157,alonso,16.0625,15.642857142857142,15.642857142857142,15.2
157,frentzen,12.64516129032258,20.0,13.481481481481481,12.75
157,panis,11.875,12.142857142857142,12.142857142857142,12.0
157,bernoldi,15.6875,15.571428571428571,15.571428571428571,17.0
157,verstappen,13.363636363636363,22.0,12.862068965517242,13.476190476190476
157,yoong,17.0,15.0,15.0,10.5
157,fisichella,11.636363636363637,14.0,11.689655172413794,11.80952380952381
157,rosa,14.862068965517242,12.0,14.88,14.833333333333334
157,enge,13.0,12.0,12.0,10.5
157,irvine,12.90625,8.0,13.214285714285714,13.3
157,raikkonen,11.25,10.785714285714286,10.785714285714286,11.0
157,alesi,12.575757575757576,21.0,12.724137931034482,13.095238095238095
124,michael_schumacher,4.323529411764706,1.0,4.233333333333333,3.909090909090909
124,montoya,11.823529411764707,15.0,10.933333333333334,10.181818181818182
124,raikkonen,11.823529411764707,6.0,11.466666666666667,11.909090909090908
124,irvine,13.121212121212121,16.0,13.448275862068966,13.619047619047619
124,webber,10.5,10.5,10.5,10.5
124,salo,10.588235294117647,10.0,10.0,10.363636363636363
124,yoong,16.666666666666668,15.5,15.5,16.0
124,rosa,14.966666666666667,20.0,15.0,15.0
124,coulthard,5.529411764705882,10.5,5.833333333333333,4.863636363636363
124,villeneuve,10.0,11.5,9.833333333333334,9.681818181818182
124,frentzen,12.625,9.5,13.428571428571429,12.714285714285714
124,bernoldi,15.588235294117647,21.0,15.466666666666667,16.727272727272727
124,sato,10.5,10.5,10.5,10.5
124,trulli,12.588235294117647,15.5,13.033333333333333,12.818181818181818
124,barrichello,6.382352941176471,2.5,6.466666666666667,6.590909090909091
124,ralf_schumacher,9.264705882352942,10.5,9.1,9.5
124,fisichella,11.794117647058824,9.0,11.866666666666667,12.045454545454545
124,massa,10.5,10.5,10.5,10.5
124,heidfeld,13.272727272727273,6.5,13.96551724137931,13.571428571428571
124,button,12.058823529411764,12.5,11.866666666666667,10.5
124,panis,11.941176470588236,7.0,12.2,12.090909090909092
124,mcnish,10.5,10.5,10.5,10.5
125,ralf_schumacher,9.457142857142857,10.5,9.32258064516129,9.782608695652174
125,montoya,11.277777777777779,19.0,10.375,9.5
125,michael_schumacher,4.228571428571429,1.0,4.129032258064516,3.782608695652174
125,button,12.285714285714286,14.5,12.129032258064516,10.91304347826087
125,heidfeld,13.441176470588236,19.0,14.133333333333333,13.818181818181818
125,massa,18.0,18.0,18.0,18.0
125,mcnish,22.0,22.0,22.0,22.0
125,villeneuve,10.0,10.5,9.838709677419354,9.695652173913043
125,sato,13.0,13.0,13.0,13.0
125,rosa,14.741935483870968,20.0,14.74074074074074,14.65
125,frentzen,12.575757575757576,11.5,13.344827586206897,12.636363636363637
125,salo,10.333333333333334,8.0,9.75,10.0
125,fisichella,11.942857142857143,12.0,12.03225806451613,12.26086956521739
125,barrichello,6.628571428571429,2.5,6.741935483870968,6.956521739130435
125,webber,5.0,5.0,5.0,5.0
125,irvine,12.852941176470589,13.0,13.133333333333333,13.181818181818182
125,yoong,14.25,12.666666666666666,12.666666666666666,11.5
125,raikkonen,11.333333333333334,22.0,10.9375,11.166666666666666
125,bernoldi,15.38888888888889,18.0,15.25,16.333333333333332
125,coulthard,5.628571428571429,2.5,5.935483870967742,5.043478260869565
125,panis,12.444444444444445,21.0,12.75,12.833333333333334
125,trulli,12.628571428571428,10.0,13.064516129032258,12.869565217391305
126,michael_schumacher,4.194444444444445,1.5,4.09375,3.75
126,ralf_schumacher,9.222222222222221,9.0,9.0625,9.416666666666666
126,coulthard,6.027777777777778,6.0,6.375,5.666666666666667
126,button,12.055555555555555,8.0,11.875,10.625
126,montoya,10.789473684210526,16.0,9.882352941176471,8.923076923076923
126,salo,10.421052631578947,22.0,9.882352941176471,10.153846153846153
126,irvine,12.942857142857143,15.5,13.225806451612904,13.304347826086957
126,rosa,14.59375,8.0,14.571428571428571,14.428571428571429
